Unique_ID,Views
407786,7225.0767
86590,3741023.5
1528578,28669.232
953389,2108863.5
375156,24690.857
907746,47322.36
497367,87169.92
462969,4319.7017
1457419,1032.4515
286525,4049.139
681063,22954.982
128016,91826.89
237164,72932.36
652483,37410.33
403353,-377.11102
1516115,75946.516
66529,12222.014
1518917,184459.27
706311,8810.014
50416,10008.701
377950,378519.75
679325,25806.451
175331,84717.7
212437,46969.61
100000,46596.984
1287121,18074.889
1103309,10205.639
486507,3487728.8
260358,55216.83
1243592,29071.014
574966,8736.889
1208219,183237.45
309534,2182.514
486505,2194807.8
110306,307482.66
151900,-4637.361
1059574,5100.389
815700,302557.0
1540515,14567.764
14137,41344.516
309660,6078.9517
1267046,7135176.0
212613,5128.5767
914842,686413.3
79736,232507.48
1112213,4049.139
1493953,2160.764
646131,210335.42
1286620,84909.58
81698,1905887.0
491714,15943.264
1493848,82343.984
661931,20289.889
539870,15360.014
593056,58682.984
38439,24618.889
1010743,511478.1
707684,39480.17
1493567,4737.7017
65505,14956.576
978493,-2069.9236
706390,3906.5764
539301,4511.0767
76209,15634.951
551682,4049.139
1140832,2062462.0
457417,56710.83
963209,12105.389
1259316,725.764
66128,15948.576
1508150,5452.889
1315896,5317.4517
458827,142858.7
1259343,725.764
137477,387096.06
1569941,18070.951
531188,27030.795
385518,15869.889
100513,1228539.8
138298,7519.264
1110339,847950.7
1176750,809079.4
112535,45660.08
1032262,14251.826
1083583,12770.826
314798,22237.014
694325,57110.08
706069,596700.75
292776,3148631.5
1528451,109573.42
583425,9586.326
112548,27309.92
378059,118159.7
460770,32734.857
102237,3264234.0
138333,17956.889
131023,307234.1
279557,1726683.2
1243435,9302.326
53189,4036.639
1243387,10169.076
1031763,11489.264
1243616,10392.639
1235894,25594.889
1280814,7915.264
1516353,102239.734
280321,114561.36
1322601,1284.7015
221033,79971.17
1486965,73763.016
1384274,6036127.0
276492,16247.826
34503,342560.3
698571,67426.67
374316,20556.264
1463812,31202.889
38533,-1559.361
661832,63692.234
486556,61694076.0
65906,-4023.7986
451231,7915.264
130836,192560.42
899765,5391.764
1393306,7729.389
294448,30212.764
1509651,11762.826
1321756,-6602.7983
1480038,127696.766
705408,20148.201
1254713,303756.6
152755,-301.17352
65953,-813.111
913590,105533.95
1524289,4049.139
65846,-1004.7985
1212085,53945.953
680976,-2261.7986
97885,72547.7
1520004,83.01399
193038,95619.17
268368,287013.12
626563,4049.139
221165,171621.73
1020568,-1650.0485
1379211,451863.0
566475,1392779.5
6362,45180.766
684159,95465.95
1243267,19229.139
153679,48170.14
1176288,18157.326
1479430,-1620.6735
981847,138653.55
340146,10045.701
1493681,-56779.67
530059,7702.514
1393327,205.45149
144151,138463.27
1032302,19663.826
1243112,915.0765
168652,9654.139
1023177,65852.8
168675,9654.139
1018407,129750.86
175085,4871.264
469548,37021.516
972147,1220367.4
1250621,111069.516
1321512,16416.576
705413,-11932.361
559410,192584.95
1089826,-5146.986
106039,57615.11
354878,50819.766
265045,9586.326
472037,27553.639
1550846,-4426.0483
1286694,273517.38
13985,57103.36
235314,32096.295
698645,254243.05
972166,4327850.0
1432430,52334.83
967631,9586.326
623458,6189730.0
314492,-1832.6735
1259305,725.764
110221,74999.64
276517,23942.107
130862,391480.62
900030,5733.639
138377,29519.795
414569,13526.451
168572,9654.139
660052,396106.6
376249,225306.45
1286542,16559.826
257288,723450.5
386999,25054.451
1406807,70419.516
1073311,1704723.1
1393197,205.45149
1031652,-2908.4236
1414187,91912.05
631809,51357.203
1280831,28235.482
941471,-1559.361
116970,59032.953
1274452,826626.56
383268,24046.045
212795,19830.201
1493850,1150.9515
183000,-7002.5483
309688,41156.797
1493664,15825.201
1064630,-3004.736
532441,46190.33
907576,22612.451
1128101,-2294.861
530700,45960.734
1518986,78117.95
287826,8799.826
661818,46322.953
148906,4319.7017
1017971,101104.266
1562258,4049.139
1226004,2160.764
949004,16986940.0
1376763,22065.514
531256,39722.734
941472,-969.611
221003,87276.36
66488,27030.795
1432281,32387.201
1087976,109504.234
1459769,122079.734
1510113,236637.02
1376795,19997.076
706680,1716.8265
705604,-6009.361
978511,-2069.9236
1457416,38559.484
1371993,29918.107
502800,9654.139
1431821,-2804.986
1553028,4049.139
1075959,158928.17
1098269,386385.75
526448,276873.38
943733,12523.139
1114828,8107.139
706775,30671.264
123514,4319.7017
706067,412906.06
463877,206292.27
1454951,115368.42
1250785,6644.8267
257247,248400.61
1069523,4049.139
433507,33314.64
1368231,699370.1
460993,1124172.5
592266,544427.56
963223,1975914.9
452627,86825.05
1499487,33227.61
212300,-899.236
705686,-6009.361
377933,594376.44
698611,2434913.0
1428148,375761.34
1058121,301720.06
112558,16447.389
1250935,1107.2015
623320,504973.72
1407270,7225.0767
646219,935943.94
1229470,-27501.924
462959,7221.5767
1120056,5169.5767
386213,28918.732
1120304,4149.8267
322251,21832.264
387181,37636.92
183343,33436.36
1282659,22770.295
237143,72682.61
680497,-4882.6733
631619,224577.83
212782,31070.732
35103,492381.97
1064614,-3004.736
1031715,8719.076
1095121,28744.92
84819,39851.89
574924,52953.484
1144157,-160.23601
1363586,2974.0764
24934,142651.33
900149,5733.639
574343,29143.232
1243032,-12533.236
3541,769935.44
1531939,-4711.861
1468723,404761.38
51533,126585.11
1558808,9654.139
963084,154891.95
1322767,13312.389
134594,34357.08
446570,168695.3
1114655,18486.389
707044,38589.58
1074455,-7120.111
1475741,20452.826
66778,6658.9517
1114725,988.889
321605,34800.08
281211,109974.984
76201,30766.857
1089934,-5146.986
1144431,2788.4514
314775,22237.014
110234,22598.826
1243358,13151.076
407633,4049.139
212634,10169.076
154096,84196.734
13834,20518.514
414196,23534.764
314593,-923.7985
631365,533768.0
568702,65542.2
1259155,725.764
1482237,284426.7
1510064,18029.514
236553,4319.7017
486548,18618094.0
707473,220281.23
183440,50091.39
192796,98888.83
52824,696021.7
502560,4049.139
497360,21996.576
1322057,14496.014
35112,677509.5
129670,-3493.111
1550681,-10083.799
706096,-1053.361
84813,9586.326
1110279,375091.3
1471556,-53739.17
1431902,9371.514
1549102,80270100.0
960743,282326.06
1452669,24748.732
413963,32177.295
561698,159681.77
53265,4036.639
568803,137629.36
1410529,120125.86
1509854,261956.98
705277,-6009.361
26150,-9420.486
625345,9053.951
1240583,-709.9235
1322719,7280.139
705607,8225.139
1509837,30958.264
631445,366564.53
548157,163050.52
1277046,288828.16
145226,110586.7
574645,5251.9517
1287071,44408.89
627475,7909.2017
355308,32688.326
631608,1749615.0
705675,-6009.361
627399,8929.014
555568,57325.797
1509779,84443.67
900023,5733.639
66323,14411.764
563996,57389.89
1144314,26850.732
1393177,-136.36101
1509981,83468.83
212913,11421.014
1108264,5231.389
1361047,82166.234
486503,1735169.9
385770,12313.014
285638,22161.389
707309,340870.03
973170,348928.6
1069637,4049.139
12586,5382589.5
494775,655918.8
1531192,30359.264
1143963,36482.234
1086951,10384.826
1479424,-4796.611
907664,81483.92
513105,38998.297
1282602,-12977.361
574263,1248289.5
251593,15993.264
1079420,11843.639
1089713,-5146.986
324899,6629.5767
1176636,282494.1
1018294,18984.514
377089,623347.0
1212048,156245.45
560283,141491.55
1212202,203856.95
264878,8819.076
237070,80238.016
897283,371016.9
355228,50624.89
946853,10390.326
1478960,7887.7017
53213,44140.39
1086953,-6722.9233
133683,171050.3
955283,3168.7014
383262,43131.516
287741,4571.514
1031530,-2294.4236
1543037,66429.8
186558,4622.2017
574735,52953.484
1568489,6835.3267
42076,28693.076
386777,31062.639
14101,216296.61
1281792,-45138.297
1010696,23124.42
447930,42565.86
193147,10354.951
1072898,-1559.361
212805,42654.953
1360974,29305.014
264907,14228.951
1432637,14605.951
499502,10964.576
86589,7364522.5
1521829,9928.139
447062,4049.139
477435,1046962.1
414809,27320.107
1078002,5433068.5
1103450,10454.451
469815,23214.451
414323,23534.764
539667,395.26398
413980,6759.139
816738,49492.89
967695,9928.139
5093,118146.734
1243026,-12760.486
963147,239126.45
1108271,20178.764
1143761,94819.734
13959,210786.05
1022971,776359.5
189412,180902.61
915115,396664.62
662146,16630.451
604342,47195.047
5517,82433.08
703202,70207.266
1393140,-136.36101
1086961,-7031.6733
1073281,218077.14
1286823,7401.889
1322835,16880.639
414637,18486.389
1393227,205.45149
1506418,60007.11
1553350,4049.139
1568412,184882.83
681071,14325.701
135683,13123.764
1384477,-3225.986
260517,12710.639
469729,3140.014
347960,787009.1
53306,20255.139
502638,6629.5767
1211650,38904.797
340233,10045.701
92432,26217.482
1538794,1044699.25
314889,20310.451
1144172,11681.826
1558665,4622.2017
1069712,4049.139
294555,18210.076
186561,5295.7017
963166,725387.75
1401212,149910.27
385975,841026.94
469786,14413.826
294691,66909.83
65975,2528.9514
1543055,194958.45
1489489,-11339.861
407557,4049.139
24329,4049.139
1144625,17183.139
1466097,3849.139
1516366,2228.5764
1208895,317303.03
1141658,3959778.8
1393308,205.45149
384027,136869.52
631715,30714.295
1079200,-4292.986
955182,19830.201
574446,9025.514
1069546,4049.139
539237,-981.4235
5120,53176.14
1069709,4049.139
560678,31242.014
414931,53172.92
1469729,4049.139
429749,88792.14
1489438,125438.516
814336,-169581.42
221246,37497.61
1208849,13203239.0
618709,8179.764
1236817,747030.1
1031994,8655.639
551679,4049.139
914743,142325.23
568682,65542.2
1322025,15346.576
1428124,131714.7
1432086,57525.766
84914,8908.389
815449,488198.3
260506,49269.516
414004,17526.576
1468562,939304.75
175386,64303.266
1463807,25381.264
941453,-1559.361
1089834,-5146.986
1477724,725.764
1562464,6629.5767
269087,9539.764
1058649,4049.139
433489,36576.203
707587,23110.764
661993,5431.8267
12581,844502.7
377444,4974.014
657129,2035868.4
1120051,5169.5767
1120084,5169.5767
1362971,1982629.5
463734,56868.67
554842,959001.06
311887,36214.67
1431878,97.13899
1237561,9928.139
105720,46596.984
631582,170268.23
247459,-2630.236
309540,2182.514
403298,5958.5767
152805,5791.014
1408865,32734.857
1410341,7179.014
1088032,2901425.2
124852,6107.639
499459,222294.14
1189649,234941.86
1432575,65318.39
574237,101117.234
1553240,4049.139
1509597,6459.4517
250197,159141.8
103728,63448.297
191395,2072086.0
1120124,5169.5767
154199,925557.3
684942,871326.3
1518970,126737.64
592993,14656799.0
251620,24837.607
815953,503294.78
1510110,23619.701
175000,16324.014
1548119,18442.451
1243103,-1647.736
816333,208247.98
247531,11129.139
691755,-352.79852
1110239,67920.11
1176624,389543.4
385938,10010.326
450578,14086182.0
1506434,7731.7017
1143786,-2355.736
260443,27795.982
1480387,13896.576
264891,18070.951
1509620,19106.014
258378,189532.86
1457273,9316884.0
1481801,6057.639
35024,77921.7
1211620,30060.701
24338,5643.139
193019,80587.516
899543,-145.42351
294858,28080.639
1464756,47536.89
1286909,851828.75
294571,28185.732
31716,26864.857
1533497,7401.889
706554,99107.33
1562233,725.764
1234151,39382.516
693535,26943.326
707463,95061.61
568894,172641.05
1419425,77452.766
102230,-34499.547
1562438,6629.5767
1277076,2514135.5
1493610,21427.451
1506354,97020.11
153682,28440.795
1267101,13969748.0
141976,30525.201
340245,29133.295
513079,119745.58
13867,15558.576
539758,16723.451
377973,209177.73
1322409,15346.576
153683,475823.22
906276,4049.139
314573,2293.139
112550,16447.389
1499344,-26933.486
212333,7977.9517
1114594,22280.576
684193,11652.701
285606,-24509.986
12604,2004944.9
151904,-18920.049
706099,73962.3
604106,43839.047
1234032,49920.58
1274068,112974.33
621174,25571.982
907760,583.2015
1267089,4541209.5
572923,822770.0
1452709,31096.42
1538712,390160.22
1114518,105852.89
972144,7711605.0
81703,1503507.0
1069390,725.764
279566,132840.7
1557587,31351.264
327269,327.45148
1403781,292874.56
151653,8293.201
92420,35689.984
386356,49766.67
106118,11266.139
371877,17624720.0
815782,108998.266
221054,331841.0
1480854,4621.514
286485,4049.139
349049,-4961.611
1393325,205.45149
941418,-4882.6733
247484,26778.764
953045,41991.17
1315804,-4175.861
1031519,1842.264
52984,278155.84
1471687,1765.2015
140083,82575.42
523877,296172.94
631589,133878.52
1280888,2615.0764
1548604,182972.89
283493,277725.34
1189085,3274.264
510434,729355.1
392,-13752.736
1029314,8641.326
1211985,22170.389
407556,4049.139
276503,22222.951
914973,274418.62
963088,234899.05
340178,10045.701
1538812,715932.4
571796,23341.045
154113,196940.83
1418895,6629.5767
246715,19940.639
1176203,17679.139
1504768,6629.5767
154196,57678.297
661914,22512.701
1095106,178682.77
125146,203694.02
1286625,777569.75
955241,22863.576
1267070,8575096.0
372058,1777306.2
340090,25542.139
661988,11489.264
6369,75815.734
686424,409310.28
978568,5169.5767
502571,4049.139
706565,126275.42
492790,31193.857
119707,28348.201
1489380,227179.33
383643,354.51398
1322790,12461.826
148193,23427.139
1322021,9371.514
287768,27857.295
276469,5791.014
265039,12301.201
694811,93102.61
706281,-5563.1733
1128587,163471.05
1286784,163906.42
1281772,425611.66
474046,42353.39
445187,904257.56
899881,5733.639
84924,8908.389
1562283,4049.139
385667,57532.92
324593,42594.547
1229403,12518.514
631744,324534.4
1031736,97681.36
1225946,4587.9517
263376,4049.139
375722,2787.014
502654,6629.5767
1064595,-3004.736
1558772,6629.5767
374317,21334.826
600597,29182594.0
260446,20917.764
353375,100184.95
293020,10521.576
386637,3339870.8
154142,69834.17
414723,31586.17
1287156,7401.889
414215,9741.139
589144,6719378.5
492704,7304639.0
376289,249746.48
102220,431047.22
1237451,9586.326
1402834,3459354.0
6349,30299.326
815745,303552.22
1281746,323456.1
982813,4045.639
413760,13585.701
449544,107942.39
278224,2439.889
1564889,13670.201
1277985,896841.6
432434,43640.016
407785,10401.951
530040,19096.514
568192,41303.984
574255,303921.16
540039,7557.4517
6516,9654.139
1480860,7944.889
250202,142591.86
1516386,967241.56
477453,454837.56
1457390,-4132.7983
103778,36289.89
1510141,8929.014
1225960,450.57648
704567,6629.5767
92199,-1027.236
463887,138385.52
567182,58306.203
495670,-2713.111
14260,23526.67
445193,292295.94
130980,296496.5
684979,1265984.1
459189,36895.83
175284,24928.545
1363629,3415.4514
530707,6629.5767
1262219,3033.764
1432722,5759.3267
900126,5733.639
816352,57701.89
1315747,16324.014
900099,5733.639
631533,1004222.94
324896,4049.139
134982,49477.14
1098728,1147926.8
1378701,2754807.5
1197035,5941.889
1558712,10401.951
1144613,3068.7014
66408,19315.264
816760,50873.016
294883,219293.17
116979,59032.953
1425144,4049.139
1540506,16638.764
947998,175497.58
1506380,87514.55
955271,3504.514
1528508,1002288.1
1469732,70012.39
1406139,124307.67
13784,31149.201
1368153,379018.06
168528,6629.5767
1031604,9738.139
42096,139238.64
436197,165013.2
1259228,39559.33
459842,36457.92
31710,18668.576
65824,-11075.799
1023143,791582.0
1322662,9817.764
125813,-22110.111
149859,37559.64
247500,46322.953
1018372,446536.44
706477,64729.14
1541480,121232.64
364999,484269.5
707441,8876.201
51575,6491.139
1321961,9371.514
1010742,42444.36
413752,8353.389
365014,513832.62
621205,6568.2017
1321893,5090.889
706835,2731.9514
1400231,268120.47
260289,366819.8
264913,8882.951
1452878,98475.484
1408960,9654.139
604305,7091.264
376283,50073.36
1364871,282640.6
189290,26859.764
705522,-4994.236
193393,-4071.9236
511353,35616.39
1410662,233588.83
593109,69224.33
539435,-2629.2986
1069548,4049.139
1173694,2814.3264
686430,896104.94
355047,14451.326
1023151,430341.53
557532,64934.42
1432192,17713.389
349092,8808924.0
1485564,15521.326
816744,98282.45
1553117,9924.701
1212011,28532.889
1053946,7876.139
973060,13526.451
1208864,1185373.8
1194312,7540074.5
265064,9895.076
1078054,1129532.1
145205,204072.2
1278018,56818.67
429937,376072.88
816259,450556.47
1380606,-3651.4236
1090140,1780.264
127986,38035.266
495663,814374.7
653463,654446.94
1113153,174012.83
1010428,10350.076
168747,12301.201
1144450,-160.23601
65651,-1559.361
308086,7225.0767
1382489,8216.139
1371313,204044.89
340170,10045.701
623490,5855.5767
705660,-11932.361
1432598,12351.639
574316,375881.0
47903,1587787.0
1524774,-2223.361
604216,146027.48
899942,5733.639
1392498,75219.984
183017,332693.66
955270,7731.7017
1471512,-50835.61
131036,253050.86
1144583,148.51399
1062570,499.20148
1454985,48477.984
1568466,79317.33
1469191,725.764
1466121,25232.201
276474,3188.139
1322857,40704.547
13836,23344.045
947997,196446.2
97897,69424.766
348033,900258.06
336881,19495.514
306618,549979.44
413961,21390.889
702536,39873.17
1432385,44489.89
97790,21269.576
1144559,-160.23601
958814,2999.264
661732,15215.826
1259218,725.764
256060,820952.56
347984,27411.295
1533300,81941.7
257199,89362.64
557536,61546.234
914769,231573.61
469752,10628.514
1007055,42227.703
376290,124442.14
631805,-2660.111
512958,99182.33
501467,16505.701
1120565,4149.8267
502507,4049.139
445186,1111300.0
1485790,222536.7
1031645,41216.734
1425236,2927582.5
646121,452394.88
1463852,14011.389
469434,30887.201
978786,4149.8267
154395,100914.016
1189621,186742.73
221344,1080.3265
446565,406273.44
899875,5733.639
221017,44998.61
657150,1314762.8
414224,23534.764
111271,316770.22
900056,5733.639
1079369,15191.076
1384462,-3225.986
65912,8064.0767
1267149,400605.03
109776,191032.39
477424,2002430.6
193284,-6786.7983
707321,48270.83
1187869,148723.61
306120,162923.2
1558747,6629.5767
1086601,48458.08
1278031,2681543.2
220842,46686.33
1392758,-14929.861
596765,9366.201
1506378,107766.95
1103588,9928.139
111214,101413.016
116777,22440358.0
6355,4622.2017
108467,211275.8
943697,5816.264
314654,31006.389
1521176,-1473.236
661947,32872.33
816169,443009.16
33650,6629.5767
963232,308602.88
1319388,96245.45
694789,792387.56
524192,4049.139
684176,5255.4517
6452,6629.5767
251742,5474.389
1212142,13842.201
145249,124905.95
1114374,20256.514
1029403,14898.514
308588,1723635.4
165660,21611.451
247535,22942.045
469831,18470.201
1229412,281110.03
438174,109734.516
906252,4049.139
242117,4049.139
134241,6096.0767
646140,847198.5
1471561,50641.797
131022,194034.98
1364834,198541.73
375159,49469.266
630242,70399.14
1322442,35913.11
50437,68198.766
1032463,36706.516
1506374,85992.08
1432302,66221.734
1128594,1941567.0
76050,28213.732
962797,139078.02
1553317,10401.951
1236996,60948.89
631688,140251.23
338978,10877.326
14485,10341.514
1231254,1697676.9
147427,4049.139
116778,31746594.0
1487043,28766.889
108030,20627.576
99797,16866914.0
31736,63634.39
1315741,-1186.236
336872,-626.7985
1406767,29069.389
1482254,25068.576
479102,159804.2
130860,506301.75
706972,20077.389
116447,10093.639
1103305,11660.076
371896,8210072.0
327404,13854.451
50419,23926.389
1032066,2753.264
512924,39744.047
1032225,10774.326
1259166,130173.95
1120601,4149.8267
1487047,22791.826
1286932,78860.45
308551,538372.2
962936,263334.1
915265,278779.8
1144000,8256.639
914647,146279.08
451669,106558.58
1053914,4049.139
145165,241.32649
269210,9586.326
706438,26885.92
1569443,9928.139
1401558,437058.84
313309,60921.797
1176699,134042.39
900161,5733.639
193182,99926.2
35005,87216.42
39067,98213.484
1414195,45511.953
1243057,-5773.5483
117641,173345.8
1407298,29069.389
23943,74379.36
414694,23113.545
1322313,38211.14
457668,12836379.0
660060,12742.326
1103644,46395.17
175061,25978.639
1113392,931800.75
386625,103036.61
617180,302716.22
914645,65496.14
451691,210739.55
327334,2516.014
474021,276651.2
502446,5307.264
1364847,429791.6
1393339,19293.014
1492771,64518.266
1120606,4149.8267
186145,-8023.4233
14192,313086.72
914760,345936.22
82268,4319.7017
1380660,19749.889
66294,53131.234
622609,66669.14
899788,5391.764
350174,12462.514
314943,3504.514
626543,351056.78
131021,411742.34
509464,196888.05
264870,11660.076
1475733,8332.076
1286737,7060.014
14105,218631.7
66061,4495.8267
41976,4336.139
1361103,53054.64
496722,126630.234
374311,26722.732
1456638,7811.3267
1493468,-12632.736
463675,8726.014
1102011,6629.5767
1287191,95062.08
1196829,97560.33
52909,16979.951
706781,12595.389
616714,103312.05
47825,4013580.5
1516453,588008.06
353339,65510.047
706479,352443.62
108448,20040.576
1456637,6504.0767
1054978,12182.951
815818,305690.1
130951,554467.3
65958,8064.0767
1558686,7839.0767
1528488,3286367.8
212308,21015.451
414918,53172.92
518873,28925.201
1456660,24607.295
349123,13074160.0
1120037,5169.5767
1286497,30353.482
707010,31661.607
551840,9586.326
816456,258073.77
294586,100824.89
906227,4049.139
1463850,9047.951
305923,7915.264
626564,4049.139
1402009,9586.326
1103220,4049.139
1425139,4049.139
568648,59606.234
1259171,725.764
583368,9654.139
232998,23787.514
52896,37276.58
1287189,207178.23
1087948,936846.3
907960,583.2015
175252,8812.076
574243,616688.75
593029,212477.27
913597,11358.264
814972,54059.58
589151,2738024.0
112626,273439.38
1258796,28691966.0
1211592,10623758.0
1368136,1069435.6
1114380,20595.639
1519972,159787.08
502517,4049.139
221232,25369.701
1414691,87984.14
1322541,34624.17
188422,9654.139
1212188,13842.201
1499417,24287.201
386623,166571.08
365122,479401.88
681094,11079.139
212714,42654.953
1281775,2474236.5
322454,146561.67
1480043,116988.11
1270119,5542.2017
322421,191535.33
959581,-1559.361
1432491,14264.076
1452746,13679.951
5454,95005.83
327113,917.139
1516461,1411241.9
149430,4045.639
1560910,725.764
631663,5301.264
35085,873729.3
150753,9100.951
172488,30030.826
816616,47011.047
269279,12116.701
263309,725.764
414911,38324.33
292767,2661858.5
1250901,1107.2015
618725,66673.984
1128559,525025.25
286530,4049.139
1479404,-4796.611
511318,287442.25
314397,-2261.7986
704532,725.764
574935,39431.58
574820,33409.297
1482263,9097.264
617231,16255.264
631635,76162.92
899832,5733.639
84838,9928.139
135704,38716.17
66389,574476.6
1541489,6266871.5
385534,10056.389
1234001,24247.17
414718,16079.576
1493523,-2569.861
981851,78927.33
1085838,32096.295
1237642,9928.139
265149,9586.326
1142695,25068.576
1403715,227458.45
1402379,6095.5767
1280815,10897.201
386315,103036.61
232964,4836.9517
327299,3089.0764
1069449,725.764
679502,2213.9514
386733,37565.64
1211989,18378.076
511298,165468.92
1371280,46409.047
264871,11660.076
1562327,4049.139
564929,2857.889
220942,24339.045
435109,129149.33
1286846,218489.14
574608,13998.639
568690,97850.33
1139107,41333.39
168239,23942.107
403423,12112.576
1380704,14337.951
53285,4036.639
694826,276595.88
1521174,266231.6
1485570,-1559.361
1452804,54173.92
477979,51358.58
1090182,671.139
1432634,12693.514
321629,629464.9
631393,1356941.1
953384,14794.576
1280887,2852.3264
65233,37360.36
815755,962751.56
242122,5307.264
193316,10354.951
130937,339447.56
116991,25807.607
548005,-1808.111
972751,504.51398
1536255,43131.516
456407,4001589.5
1392959,-3093.111
1127710,1047375.7
1211710,1269395.9
39084,95387.7
1544163,872980.1
66221,34186.047
1488434,7276723.0
1465322,37559.64
684131,21196.701
1250954,1107.2015
691652,43623.58
1403719,168874.45
519498,104801.42
386391,84823.7
154400,38641.64
413510,6064.5767
1322364,7404.639
1137102,119584.484
117914,-7680.6733
452581,84192.55
815397,717268.4
604318,26178.826
1431798,-2018.986
479067,24969.982
574689,43863.11
1188207,725.764
1263651,45180.766
403388,67104.484
1544228,1801557.9
815867,81987.766
524233,6629.5767
1021818,62608.83
313582,1394352.6
530964,84810.05
103611,32690.889
1258781,-26055.611
282888,9887.201
507811,37964.67
333908,-1473.236
220959,251913.77
1069491,725.764
593064,337480.0
1376873,202524.27
1142326,26487.826
1533532,25381.264
1010734,17315.514
626556,4049.139
1376839,29686.201
135680,18419.514
707347,86611.42
1541486,136856.58
816220,14415899.0
75978,5863153.5
1204973,11746.639
1064669,19.826492
276148,81976.89
1483722,237561.86
52981,164040.17
1144380,148.51399
707084,660.014
538823,16808.639
112563,112876.42
1452872,47841.484
1510090,8929.014
706454,28212.795
48797,5352632.0
1142334,9828.889
1364427,75951.36
1431838,7191.514
1237619,9928.139
258350,42140.453
1237646,9928.139
631130,-4172.361
525571,108287.95
29533,378674.12
1144690,-228.04851
1086932,-14927.549
707190,20077.389
144229,566.764
1415291,76709.14
1089982,3619.764
568907,215101.64
354855,48343.516
232988,2466.514
1508225,2571.764
1368117,327494.4
112540,90789.08
495694,1427069.5
1262033,23698.639
983353,623814.94
631450,104825.266
519540,1623008.6
312921,6387.4517
604103,7664.3267
322277,143419.05
47938,535013.9
597105,4049.139
1282681,62360.703
1550666,800914.44
680535,-1559.361
1103198,725.764
268341,-12382.111
816314,355041.84
1250878,1107.2015
816364,582764.3
264965,9654.139
982414,462765.38
337829,9828.889
1424835,-312.73602
1367555,4849.4517
907939,583.2015
1456067,-3460.4236
907728,33798.36
432174,-1473.236
172477,95760.8
92310,17499.264
237152,68961.86
972896,9741.139
1459215,4049.139
972990,27320.107
31693,38344.453
1432529,32102.295
1029351,43325.016
1236578,33339.17
371847,5555381.5
815716,68506.14
1452761,39785.234
1371285,55683.203
14266,62931.234
1367070,1565741.0
336861,-1484.361
474047,40766.11
1120607,4149.8267
165666,32035.42
983523,1419750.0
142072,52105.703
548291,17438.889
151658,10454.451
1410599,172373.73
254819,-49818.17
1176560,31957.17
1029244,915.0765
1488405,785362.25
276456,271.88898
1031702,16504.514
175602,16723.451
188381,4049.139
436916,293.88898
1483248,26943.326
472027,131307.58
1075966,-385.86102
592311,4978612.5
1073289,333477.12
450617,201118.7
521487,-969.611
1393256,60004.797
472043,85181.08
1403740,158674.73
282755,4066.7014
1489468,55220.984
1010528,19674.889
486416,4659.2017
34508,104973.39
477020,125938.2
1269420,2935880.5
386559,39705.14
706203,18669.014
125129,-6570.1733
915096,388812.5
385863,4637.264
816553,1752566.1
407590,4049.139
972908,12151.201
1550809,-1696.5485
237172,31365.826
66760,5100.389
459853,29819.764
1264749,162492.27
815983,246811.23
253520,29529.982
294569,30793.451
264859,15130.389
112562,20827.076
125118,-6570.1733
254833,591487.06
509293,245999.8
1280135,142597.17
1243576,19295.326
597056,725.764
414577,23964.107
1457489,27449.264
1259221,725.764
625482,354747.22
1069423,725.764
414545,43366.89
282861,42346.453
660734,22222.951
1276776,68017.766
1553167,4049.139
41953,6898.9517
906902,66690.42
446577,269309.88
943820,6389.3267
414168,12294.264
698574,10912706.0
314769,37948.92
407482,4049.139
1194320,11372256.0
1061038,21417.514
65914,8064.0767
53331,4036.639
566478,265387.75
1432462,111379.17
816353,94579.266
1007028,24975.295
241827,4049.139
183485,102348.766
1243415,52797.484
1322937,22113.014
450157,118386.984
294800,37632.297
1234058,39040.67
6468,6629.5767
414968,43030.36
1058719,25424.545
65425,660073.94
1064688,-47.986008
914796,231573.61
1086988,-3090.7986
237060,271202.2
1507683,501.26398
1459210,2143302.8
145158,51130.36
574479,41975.42
706716,22525.639
65919,15948.576
574781,8277.014
1231258,256742.23
1537588,4704.8267
815012,50197.86
66260,37965.36
354896,186249.52
1322071,10093.889
142001,31527.389
254334,-1559.361
1452790,254231.48
250240,86321.17
40117,6629.5767
235289,52944.234
684152,10791.014
705875,68753.8
899774,5391.764
521966,2949800.0
513035,57750.016
631522,43567.33
907673,64100.984
954013,33245.203
1054949,25874.482
604326,10810.201
433525,39232.547
815442,68396.42
1173778,2316.764
264935,9654.139
631391,205020.92
661963,42344.83
1110300,363752.2
574491,9554.576
512944,48346.266
1085820,2784.264
327403,49795.61
1103663,101968.266
65986,10470.889
1431841,4446.264
1212025,14415.264
816228,690517.5
967655,9586.326
12199,75592.61
1197013,30276.389
1466248,141629.27
183467,156770.17
250169,372628.25
1120647,4149.8267
66056,1001.2015
982817,18643.139
1371926,15346.576
706935,16721.389
257211,476799.03
539490,-2629.2986
175620,86599.86
1424949,8819.076
1410392,30528.92
1549118,5849.8267
1488412,43454.14
686900,332400.88
1286832,177649.11
1410541,68054.58
314768,16261.951
962892,452013.22
539352,5886.389
1471691,12004.951
622284,22601.326
407350,2389.389
1270141,45252.047
1032372,71142.58
129703,1021.0765
446187,6387.4517
212381,15862.514
285440,6107.639
1499429,-13062.549
815845,150278.95
1558845,66669.14
1010453,566704.4
172497,24618.889
66456,8436.701
483508,66412.234
175232,14787.201
